CustomerID,SSN,FirstName,LastName,Email,Phone,Gender,Address,City,Country,DateOfBirth,SocialMediaHandles,LoyaltyProgramID,PreferredLanguage,ConsentStatus,AccountCreationDate,LastLoginDate,ProfilePictureURL,Occupation,Company,Interests,PurchasePreferences,CommunicationPreferences
RTT4FAH4ZTTU,292-40-7632,Jessica,Drake,victoralexander@example.com,001-440-503-8871x6489,Male,"03176 Stephanie Cape, Port Bradleyhaven, AK 31580",Paulport,USA,16-04-1938,pgriffin,F815A3525C09,English,Consented,17-05-2020,19-03-2024,https://placekitten.com/985/365,"Therapist, drama","Ortiz, Mcgee and Fields","hair, candidate, especially","four, particularly, reason",sms
SGC6FIH9ZAFD,185-14-1623,Kelsey,Cook,zbrown@example.net,001-316-843-3271x42290,Other,"601 Jennifer Mills, Haynesburgh, VT 57504",Fosterborough,USA,17-03-1961,tracey36,BBD0949AB04F,Spanish,Consented,29-06-2021,01-08-2024,https://picsum.photos/409/126,Customer service manager,Parker-Reyes,"plant, all, apply","cold, none, health","phone, sms, social media"
QNX5GSV3WCWT,324-08-7760,Sarah,Brown,melissa16@example.com,296-685-8656x9220,Male,"12223 Stephanie Grove, South Ericberg, MT 35095",South Donna,USA,13-05-2021,seanrobles,185CC668E655,French,Not Consented,24-05-2020,23-04-2024,https://picsum.photos/282/549,"Education officer, museum",Navarro-Barrett,"poor, two, full","view, day, big","email, sms"
TCZ1VMX3QFYO,503-88-4266,Christopher,Lewis,tammy98@example.com,789.775.2622x6636,Other,"409 Anthony Garden, South Tammymouth, NJ 64501",Ethanview,USA,06-12-1997,rachel33,AB58D5F3C9ED,Spanish,Not Consented,27-11-2020,04-01-2024,https://placekitten.com/438/83,"Engineer, biomedical",Galvan PLC,"yard, loss, Republican","ahead, the, according","social media, email"
EMT8TOM6YNNN,179-38-2797,Kristin,Robertson,slawrence@example.net,4028579140,Other,"3504 Roberts Camp, West Jesus, WI 01804",Lake Kyle,USA,26-10-1917,mitchellmariah,23221E2FB468,Spanish,Not Consented,27-01-2022,10-07-2024,https://placekitten.com/88/741,Animator,Baker PLC,"ten, consider, sing","buy, husband, stay","sms, phone"
WCF5CKR2VBKA,404-91-3210,Katie,Morgan,nlopez@example.net,823.747.2738,Other,"46742 White Locks, Clarkehaven, AR 03385",Fuentesborough,USA,08-04-1943,pclark,6909C3FBA133,Spanish,Not Consented,28-05-2023,18-01-2024,https://placekitten.com/606/915,"Administrator, Civil Service",Day LLC,"enter, stage, model","place, affect, plan","sms, social media"
BQO9TTO0BXVG,197-58-6864,Marissa,Greer,ralph18@example.net,823.681.7268x208,Female,"229 Garza Inlet, North Toddberg, MH 57970",Port Timothy,USA,25-12-1949,susanwarren,BC8A3941EBA3,Spanish,Consented,16-08-2022,28-03-2024,https://placekitten.com/35/419,Osteopath,Kim LLC,"born, moment, treatment","democratic, pressure, meet","phone, social media"
XUT1UJP0NVFI,675-09-6911,James,Decker,velezcharles@example.com,(226)864-5131x94642,Female,"46326 Moreno Plains Suite 562, Lake Kyleland, FM 32024",East Chelseyberg,USA,19-10-1919,paul38,11CD0FA1559D,French,Not Consented,31-07-2020,21-07-2024,https://picsum.photos/625/546,Office manager,Miller Ltd,"conference, process, her","behind, hour, realize","sms, social media"
ETP4DXH8BWRG,170-92-5523,Jennifer,Beck,lindsay03@example.net,001-517-729-9840,Other,"399 Chris Via Apt. 558, Lewisberg, FL 24564",North Darrylshire,USA,22-07-2009,clarksarah,ED8410F31611,English,Consented,03-08-2023,04-08-2024,https://picsum.photos/307/194,Fashion designer,Campbell Inc,"her, tree, buy","south, service, economic",sms
SBD5AWK1OKIE,786-97-7833,Laurie,Navarro,phammegan@example.org,(954)964-6177,Male,"732 Emily Valleys Apt. 657, New Ryan, AK 91793",Patrickfort,USA,26-08-1951,oanderson,FD3B83B17DCE,French,Not Consented,05-07-2020,06-03-2024,https://dummyimage.com/543x441,Politician's assistant,Cohen Inc,"five, beautiful, sound","wind, prove, billion","sms, social media"
ZYW0KKN1LQGK,344-68-1317,Tiffany,Cline,alexandracastaneda@example.net,(785)334-0462,Male,"47917 Bryant Plain Suite 690, Monroeberg, AK 41005",Port Kimberly,USA,18-04-1946,mshaw,2F4614483A8D,English,Not Consented,12-04-2021,22-07-2024,https://placekitten.com/988/694,Public librarian,"Harris, Decker and Hooper","sister, media, out","Congress, buy, enjoy","sms, social media, email"
ASK3ORH1KUFI,203-81-0786,Ashley,Lewis,susan99@example.org,001-786-327-9965x9309,Other,"057 Martha Green, East Eileen, KS 87828",South Karen,USA,09-08-1920,danielle30,C321651B5AD6,French,Not Consented,03-12-2020,28-02-2024,https://dummyimage.com/972x830,Intelligence analyst,Montes-Walls,"recently, value, window","century, career, number","social media, email"
DPF7AJV9ZUME,065-17-1170,Amy,Gonzalez,gbennett@example.org,+1-809-923-3421x30186,Other,"0283 Lyons Trail Suite 357, East Sherriburgh, SD 26065",Garrettport,USA,21-09-1977,ismith,4E5F5725C9BF,English,Consented,24-08-2023,19-01-2024,https://placekitten.com/134/74,Barrister's clerk,Smith-Patton,"wall, she, one","idea, much, everybody",social media
EWN2FKJ4RUUK,495-40-8252,Monique,Nelson,jsmith@example.com,(768)655-4010,Male,"19960 Guerra Club Apt. 362, New Troystad, PA 46875",East Michaelchester,USA,13-02-1930,rachelgonzales,5AF49A3DDBE2,Spanish,Consented,31-01-2024,05-02-2024,https://picsum.photos/375/98,Research scientist (medical),Horton-Espinoza,"half, base, news","something, media, amount",email
NEF2ATQ0EDHL,216-99-4458,Frederick,Kerr,ian01@example.com,549-335-7833x39346,Female,"44481 Brian Hills, East Tara, WV 79610",Rebeccaview,USA,22-02-1953,thomaswilliams,FF8B0DAC10C6,Spanish,Not Consented,15-07-2023,03-06-2024,https://dummyimage.com/733x343,Arts development officer,Delacruz-Hawkins,"keep, tough, spend","within, language, long",email
LIU1QZD6ZKXT,179-51-9348,William,Fisher,janegraham@example.org,733-350-7111x3458,Male,"77477 Wright Hill Suite 549, North Ashleeshire, NJ 80538",Clayshire,USA,17-07-1988,williamsmarcus,9FBFFFAA3844,French,Consented,18-12-2020,04-08-2024,https://placekitten.com/912/890,Volunteer coordinator,"Howard, Smith and Elliott","cell, even, foot","minute, nor, defense",email
EXB6OMK8NMZE,496-85-2891,Christopher,Banks,clinton15@example.org,200-789-8092x62448,Female,"4070 Lyons Walk Suite 037, North John, MI 38893",North Denise,USA,07-10-2019,ricelindsay,5A44ABC79E77,French,Consented,10-07-2020,01-01-2024,https://dummyimage.com/934x911,Armed forces technical officer,Reid LLC,"difference, college, expect","too, add, suffer","phone, sms, email"
ABT9DLS4MADV,295-50-8854,Steven,Holland,moyerrandall@example.net,+1-538-333-5168x066,Male,"73266 Bell Highway Apt. 432, North Jackmouth, MH 24863",Richardsonbury,USA,04-05-1979,rboyd,1D8F9F2F4279,English,Not Consented,20-08-2024,13-07-2024,https://dummyimage.com/837x64,"Scientist, research (medical)",Gill PLC,"involve, early, pick","candidate, east, pick",email
FNK6SKM4VYFU,817-14-3952,Sara,Rodriguez,bgreen@example.com,654-867-6357,Other,"9482 Smith Place Apt. 917, East Jeremy, MO 06588",Jeremyburgh,USA,08-02-1914,denise30,E4500805C31D,French,Not Consented,13-05-2024,18-07-2024,https://placekitten.com/674/56,IT technical support officer,Brooks-Hamilton,"whose, politics, still","American, national, tell","email, phone, sms"
PAW3OUL5ISWP,187-45-6802,Regina,Harris,ihoward@example.com,(616)295-8708x530,Male,"95879 Nathaniel View, Yvonneport, CO 92703",South Darrenchester,USA,11-02-1970,brandon42,A128804129BA,Spanish,Not Consented,19-03-2020,25-01-2024,https://dummyimage.com/127x522,Tour manager,"Hernandez, Simmons and Cruz","compare, tree, tell","opportunity, along, middle","sms, email"
TOG8GVM2AFWS,391-24-5954,Brandy,Long,jasonholt@example.net,5543375011,Male,"18262 Williams Port Apt. 402, Bennettmouth, WV 41722",Lake Michelle,USA,09-06-1961,mgomez,7BD0A64D3027,English,Not Consented,13-02-2020,06-07-2024,https://placekitten.com/384/703,"Engineer, civil (consulting)",Harvey-Gutierrez,"popular, large, call","recently, day, you","social media, email"
EPK2DLS3DRKY,120-97-2866,Ryan,Sims,kevinday@example.org,865.833.7339x80278,Female,"7144 Olson Islands Suite 410, Gregoryside, AZ 12990",Jessicaside,USA,10-12-1917,karen08,AA7C0C69CA1A,Spanish,Consented,27-05-2020,04-06-2024,https://placekitten.com/838/642,"Education officer, community","Murphy, Spencer and White","during, only, movie","third, state, food","phone, sms"
JDV2HQJ8GPFM,344-28-2881,Richard,Vincent,bmckinney@example.com,503.457.2753,Female,"PSC 3576, Box 8972, APO AA 51169",Chelseystad,USA,24-10-2023,sheila10,0234CA56C80F,French,Not Consented,04-05-2024,07-04-2024,https://dummyimage.com/851x314,Osteopath,Warner LLC,"federal, democratic, report","voice, first, clearly",phone
XFH2ISN7GEUK,443-54-5489,Eric,Robinson,millerjames@example.net,001-771-567-8534x810,Female,"894 Bolton Isle Suite 349, Davidchester, NC 12669",Lake Ronaldland,USA,13-04-1921,wheelerconnie,D1E8F438CD29,English,Consented,25-06-2021,10-07-2024,https://dummyimage.com/331x264,Advice worker,Terrell-Meza,"spend, rule, vote","medical, same, newspaper","social media, email, phone"
WSG9BET0YMIY,275-45-4085,Brian,Jones,johnsbrandi@example.com,+1-537-354-4177x6861,Other,"11957 Cook Fort Apt. 516, Adamsland, HI 72973",Allenborough,USA,13-10-1988,mbaker,715806CEE496,French,Not Consented,12-02-2020,25-08-2024,https://dummyimage.com/134x6,"Designer, multimedia",Murray Inc,"education, stand, thing","interesting, provide, mean",email
OFI0LET0OIVG,414-36-7912,Ashley,Jenkins,kellymichelle@example.org,566-376-4846,Male,"295 Williams Centers Apt. 998, South Michelleview, GU 56899",Fisherview,USA,21-12-1968,rpadilla,20F32A367472,English,Not Consented,28-02-2024,12-06-2024,https://placekitten.com/557/698,"Doctor, hospital",Boyd Inc,"home, southern, moment","water, difficult, where","sms, social media"
QHB7OIM5MUFM,210-89-4515,Justin,Obrien,bethadams@example.net,001-997-395-9513x49607,Male,"749 Nathan Lane Suite 933, Deniseberg, NY 94112",West Beverly,USA,09-10-1948,williamhunt,3BDEF7AC0D1D,Spanish,Consented,26-04-2020,21-01-2024,https://placekitten.com/552/365,Chief Strategy Officer,Ortega Inc,"any, must, group","total, say, spend","email, sms"
BXP9PMG1IYUJ,323-77-2631,Larry,Rosales,moyercarlos@example.net,+1-506-749-9129x2139,Other,"5695 Phillips Crossing, Wesleyfurt, NM 75203",Scotttown,USA,23-09-2002,heatherhunter,937DB9E5BC1A,French,Consented,02-06-2021,08-04-2024,https://picsum.photos/779/260,"Therapist, nutritional",Johnson LLC,"education, remain, indeed","cell, off, attorney",sms
WJA2ZXO7CPQS,087-01-6230,Amy,Flores,josedixon@example.com,+1-618-809-6278x63004,Female,"0919 Morales Pike, Douglasburgh, PW 01863",Davidberg,USA,21-01-1995,pbooth,6E6CA1187BA0,Spanish,Not Consented,30-10-2023,17-08-2024,https://picsum.photos/642/143,Patent attorney,Griffin-Reyes,"out, past, end","popular, today, yeah",sms
ILL8QOK4XXBG,116-53-0117,Mario,Howell,heather01@example.com,(735)462-0555x72849,Male,"72392 Coleman Trail, Thompsonberg, GU 05359",Westmouth,USA,18-08-1967,rowerichard,1BF2546E5959,Spanish,Consented,03-03-2022,19-04-2024,https://placekitten.com/997/196,Education administrator,"Ryan, Bowers and White","reality, hear, choice","these, science, forward","sms, phone, email"
UKN7BTD7AWVG,649-61-7266,Jenna,Young,rchambers@example.org,+1-786-369-8484x291,Other,"445 Singh Groves, North Kyleberg, CT 38382",North Kaylashire,USA,14-04-2020,arnoldmatthew,DE82EA174FE1,Spanish,Consented,28-05-2020,29-02-2024,https://dummyimage.com/744x915,Hydrogeologist,Thompson-Moreno,"bed, surface, page","every, return, resource","sms, phone"
GZQ3WRL2HNUC,644-12-3511,Rita,Castillo,emilydean@example.net,(425)555-1272x3213,Female,"79851 Reed Row, North Cynthiachester, OK 95181",Foxmouth,USA,04-02-1992,cmoore,5EA539F212A1,Spanish,Consented,24-07-2020,17-02-2024,https://dummyimage.com/182x245,Catering manager,"Reyes, Clark and Mills","society, nature, phone","occur, form, happy",email
GUN1GPQ5KTVX,403-88-0502,Joel,Ross,milesemily@example.org,(952)734-3797,Other,"Unit 3687 Box 1272, DPO AP 45616",New Pamela,USA,05-05-1992,kharvey,50E6E2B0650B,Spanish,Consented,17-12-2020,20-03-2024,https://dummyimage.com/636x750,"Nurse, children's",Alvarez-Anthony,"bad, cause, blood","toward, including, truth",email
LLZ6LOZ4QAVH,663-16-6004,Susan,Brandt,hwhite@example.net,292.515.5019x0275,Male,"4499 Roberts Loaf Suite 976, Port Erica, WA 67050",Lake Matthewshire,USA,25-03-2008,amandaclarke,91ED73754B94,French,Not Consented,28-10-2020,12-01-2024,https://placekitten.com/354/1011,Horticultural consultant,Walker-Sanchez,"learn, country, laugh","mean, herself, study","email, sms, social media"
DLF2COK6FQGY,696-75-5085,Erin,Davies,paulwilliams@example.com,3484392725,Male,"741 Karen Mountain, Madelinemouth, PA 74113",West Jonathan,USA,21-03-1927,cookalan,4CF413705C76,English,Consented,23-01-2020,06-04-2024,https://dummyimage.com/763x888,"Pharmacist, community",Chavez Inc,"office, significant, federal","surface, fear, world","email, phone"
RUR0EZO6LWPO,280-54-5879,Ashley,Robertson,combsyvonne@example.org,001-708-291-8403x10719,Other,"86148 Christian River, East Debra, CO 77466",South Sharonton,USA,28-10-1990,urios,55565E7544F8,French,Not Consented,22-06-2022,24-06-2024,https://dummyimage.com/537x730,"Pharmacist, hospital","Petersen, Scott and Cox","than, certainly, according","analysis, dinner, relationship","email, sms"
OOD1BOG8HPRQ,783-98-0011,Pamela,Dunn,cookandrew@example.com,(548)926-0624,Female,"Unit 7532 Box 6826, DPO AE 49301",West Diane,USA,10-06-2006,lmartinez,8E6565A2D539,Spanish,Not Consented,24-08-2024,09-03-2024,https://picsum.photos/368/893,Sports administrator,Cook Inc,"future, TV, build","scientist, both, you","social media, phone, sms"
KOS8PEA5DJXN,797-39-8792,Meredith,Glover,daughertykyle@example.net,-8804,Other,"4760 Kevin Mill Suite 640, New Kristineberg, ND 85863",Glennstad,USA,09-12-1998,ericallen,89A5047B9605,English,Not Consented,06-03-2020,10-03-2024,https://placekitten.com/699/502,Technical brewer,"Shaffer, Garza and Morales","majority, above, service","various, population, likely","email, social media, sms"
YUQ9FOC9JHBL,412-78-5476,James,Smith,brett26@example.org,(511)762-4423,Female,"95433 Benjamin Manor Apt. 517, Mindyburgh, RI 42535",Kellybury,USA,12-04-1963,lhahn,5A0F1C6E8B8E,English,Not Consented,13-10-2020,18-05-2024,https://dummyimage.com/902x161,Fine artist,Fox Ltd,"none, various, success","one, whether, item","phone, email, social media"
IWY8EKI5NDEC,776-92-9345,Emily,Palmer,cabreraalexa@example.com,861.787.2031x6601,Other,"Unit 0244 Box 1163, DPO AP 87953",Olsonstad,USA,26-09-1961,kelleyanthony,2D27D493D9C6,English,Consented,13-08-2022,23-06-2024,https://picsum.photos/784/460,Paramedic,Gonzales LLC,"direction, dark, again","in, risk, happy",sms
XPT0UZE6DLHD,618-34-4014,Kelly,Schmidt,grantjennifer@example.org,(970)328-5570x09146,Female,"07351 Fischer Views Apt. 019, South Edwardchester, MH 56705",West Erinchester,USA,02-03-1943,rhondawright,15DCD637967D,French,Consented,31-03-2022,29-04-2024,https://picsum.photos/407/484,Ophthalmologist,Lewis Group,"building, turn, arrive","event, seek, writer",social media
VVX9NCG9EIIA,738-64-3544,Kimberly,Barnes,ismith@example.net,807.546.5425x7328,Female,"628 Taylor Road Apt. 706, North Ashleyside, FM 68075",Yorkmouth,USA,17-08-1957,udavis,062A4DB1F07E,Spanish,Consented,24-04-2024,25-05-2024,https://picsum.photos/700/195,Secondary school teacher,Gonzalez Inc,"career, already, special","water, decide, debate",social media
MBD4SEL1BUFP,252-53-2059,Edwin,Olsen,terrellroger@example.com,001-614-306-7500x898,Female,"992 Wendy Street, Jasonbury, DE 23078",East Shirleyberg,USA,26-07-1920,shawandrew,0C88FC892991,English,Consented,09-05-2024,15-08-2024,https://picsum.photos/90/1,Land,Buchanan-Mckinney,"growth, by, board","though, art, when",sms
OEK6TPV9IRYG,025-32-0892,Arthur,Abbott,hthompson@example.com,435.611.5325x0438,Female,"1205 Joseph Locks Apt. 700, Haneyhaven, RI 36703",Lake Paul,USA,02-07-1960,devinbrown,8CC257E3D262,English,Not Consented,12-04-2024,24-03-2024,https://dummyimage.com/462x861,Environmental health practitioner,Parker-Gordon,"it, end, laugh","move, cut, doctor",phone
QTK1SRV3PXYM,636-42-8715,Caroline,Daniels,breid@example.net,260.869.3179x3784,Other,"8457 Curtis Fork, Port Stevenhaven, IL 11759",Christophershire,USA,18-03-1962,zpratt,FFF72F35F89A,Spanish,Not Consented,19-02-2024,17-07-2024,https://picsum.photos/833/1,Aid worker,"Chase, Carter and Marsh","compare, writer, goal","lawyer, this, style",phone
JID7IBA6WJFV,441-62-6606,Timothy,Pennington,joanne43@example.org,486.220.3328x151,Female,"762 Mitchell Avenue, Port Jeffrey, MS 61068",Lake Johnmouth,USA,25-10-1955,vklein,DF67FFA368C3,English,Not Consented,04-10-2023,27-07-2024,https://dummyimage.com/481x852,Field trials officer,Martinez-Moran,"water, reduce, live","class, out, one","phone, email"
YYQ3EVK4FSWE,451-48-0746,Jeremy,Blackwell,chensamantha@example.com,231-403-2533,Female,"900 Martha Garden Suite 753, North Erinstad, DC 06215",Parksside,USA,13-04-2023,nicholascollier,16F5A5D218B5,English,Not Consented,23-04-2023,29-04-2024,https://picsum.photos/793/99,Television camera operator,Diaz-Bullock,"hear, huge, hundred","receive, check, truth","phone, social media"
MLQ2PCM0DFLK,116-75-6262,Jamie,Lee,jessica58@example.org,(754)464-7397,Female,"USCGC Stone, FPO AP 39922",North Paul,USA,22-07-2002,schultztiffany,E08D5414E5C9,English,Not Consented,09-01-2020,01-03-2024,https://placekitten.com/886/405,"Loss adjuster, chartered",Wilson-Miller,"surface, our, name","hold, service, show","email, social media, sms"
TUT0XGW7SEJY,063-98-6631,Dylan,Garza,thomaselizabeth@example.net,955.443.8335,Female,"793 Marie Ports, West Louis, MT 28904",Johntown,USA,07-11-1958,michael90,5B1C5E0283A7,Spanish,Not Consented,11-09-2020,27-02-2024,https://dummyimage.com/648x273,Insurance underwriter,"Jones, Williams and Hopkins","shake, quality, lay","worker, first, senior",email
DKG9CMF9URAJ,496-80-6153,Amy,Arnold,duanegutierrez@example.org,(594)202-4985x025,Other,"PSC 9339, Box 8284, APO AA 01758",West Darleneburgh,USA,22-08-1926,schan,76C8F7C92300,Spanish,Consented,08-12-2023,24-08-2024,https://placekitten.com/827/625,"Surveyor, insurance",Bishop Ltd,"future, tell, maintain","particular, project, image","phone, social media"
TIU7UKY9AVQB,898-45-8819,Christine,Hernandez,tinacooper@example.net,(793)652-1435x939,Other,"6402 Philip Centers Apt. 620, Fisherchester, CA 58372",North Marc,USA,25-03-2019,berryjessica,7372B0D4E47E,English,Consented,01-07-2021,08-05-2024,https://picsum.photos/970/685,Industrial/product designer,Chavez Inc,"family, miss, test","represent, level, support","sms, phone"
UCO7QVI1ISUI,384-80-8140,Karen,Rogers,nestrada@example.org,+1-876-931-8627x056,Female,"2000 Flowers Wells Suite 229, Cohenstad, MN 22875",Lisafort,USA,05-10-1910,orozcorobert,8A1A533ED5B8,French,Consented,29-04-2024,15-04-2024,https://picsum.photos/351/411,Music therapist,Mendoza-Lee,"cause, technology, forward","participant, happy, part","phone, social media"
RYD1XEV1VPLG,212-79-4696,John,Graves,nbowman@example.com,967-978-6053x247,Other,"778 Patel Villages Apt. 692, East Sarahstad, WY 90019",Lake Savannah,USA,22-12-2021,khester,1112515288F0,English,Consented,09-02-2024,14-07-2024,https://dummyimage.com/864x953,Forensic psychologist,Thompson-Smith,"last, air, this","station, term, rise",email
